row_id,image_id,width,height,bbox,class_id,confidence
test_pen1_tur_cam1_20250923_095526_0006,pen1_tur_cam1_20250923_095526.jpg,1280,720,"[947.5,183.0,141.0,224.0]",3,0.8193
test_pen1_tur_cam1_20250923_095628_0008,pen1_tur_cam1_20250923_095628.jpg,1280,720,"[1096.0,415.5,64.0,163.0]",4,0.8496
test_pen1_tur_cam1_20250923_095828_0001,pen1_tur_cam1_20250923_095828.jpg,1280,720,"[597.0,259.0,332.0,266.0]",1,0.9355
test_pen1_tur_cam1_20250923_095828_0002,pen1_tur_cam1_20250923_095828.jpg,1280,720,"[611.5,376.0,301.0,294.0]",1,0.9355
test_pen1_tur_cam1_20250923_100128_0002,pen1_tur_cam1_20250923_100128.jpg,1280,720,"[500.5,19.5,342.0,174.0]",4,0.847
test_pen1_tur_cam1_20250923_100536_0000,pen1_tur_cam1_20250923_100536.jpg,1280,720,"[630.5,471.0,329.0,197.0]",1,0.935
test_pen1_tur_cam1_20250923_100536_0008,pen1_tur_cam1_20250923_100536.jpg,1280,720,"[1092.0,364.0,66.0,214.0]",4,0.8447
test_pen1_tur_cam1_20250923_100835_0002,pen1_tur_cam1_20250923_100835.jpg,1280,720,"[628.5,490.0,336.0,179.0]",1,0.935
test_pen1_tur_cam1_20250923_100835_0007,pen1_tur_cam1_20250923_100835.jpg,1280,720,"[1092.0,365.5,66.0,212.0]",4,0.842
test_pen1_tur_cam1_20250923_101035_0004,pen1_tur_cam1_20250923_101035.jpg,1280,720,"[278.0,2.0,159.0,322.0]",2,0.9043
test_pen1_tur_cam1_20250923_101331_0001,pen1_tur_cam1_20250923_101331.jpg,1280,720,"[620.0,481.0,342.0,188.0]",1,0.932
test_pen1_tur_cam1_20250923_102534_0001,pen1_tur_cam1_20250923_102534.jpg,1280,720,"[269.0,250.5,199.0,419.0]",2,0.993
test_pen1_tur_cam1_20250923_102534_0002,pen1_tur_cam1_20250923_102534.jpg,1280,720,"[508.0,43.0,318.0,194.0]",0,0.9395
test_pen1_tur_cam1_20250923_102635_0001,pen1_tur_cam1_20250923_102635.jpg,1280,720,"[518.0,41.5,308.0,202.0]",0,0.9385
test_pen1_tur_cam1_20250923_103136_0000,pen1_tur_cam1_20250923_103136.jpg,1280,720,"[249.0,224.0,236.0,428.0]",0,0.9316
test_pen1_tur_cam1_20250923_103536_0003,pen1_tur_cam1_20250923_103536.jpg,1280,720,"[819.0,147.5,153.0,234.0]",3,0.819
test_pen1_tur_cam1_20250923_103536_0005,pen1_tur_cam1_20250923_103536.jpg,1280,720,"[1046.0,224.0,122.0,131.0]",3,0.822
test_pen1_tur_cam1_20250923_103838_0000,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[503.5,222.5,336.0,329.0]",2,0.99
test_pen1_tur_cam1_20250923_103838_0002,pen1_tur_cam1_20250923_103838.jpg,1280,720,"[257.0,168.5,221.0,451.0]",0,0.933
test_pen1_tur_cam1_20250923_104340_0004,pen1_tur_cam1_20250923_104340.jpg,1280,720,"[1094.5,400.5,86.0,189.0]",2,0.9863
test_pen1_tur_cam1_20250923_104340_0005,pen1_tur_cam1_20250923_104340.jpg,1280,720,"[584.0,430.5,387.0,192.0]",2,0.92
test_pen1_tur_cam1_20250923_110345_0000,pen1_tur_cam1_20250923_110345.jpg,1280,720,"[456.5,445.0,385.0,229.0]",1,0.933
test_pen1_tur_cam1_20250923_110345_0004,pen1_tur_cam1_20250923_110345.jpg,1280,720,"[525.0,19.0,321.0,218.0]",1,0.932
test_pen1_tur_cam1_20250923_122407_0002,pen1_tur_cam1_20250923_122407.jpg,1280,720,"[324.0,2.0,327.0,200.0]",0,0.9316
test_pen1_tur_cam1_20250923_122407_0004,pen1_tur_cam1_20250923_122407.jpg,1280,720,"[547.5,159.0,312.0,239.0]",0,0.9385
test_pen1_tur_cam1_20250923_122607_0001,pen1_tur_cam1_20250923_122607.jpg,1280,720,"[256.5,192.0,172.0,416.0]",4,0.8394
test_pen1_tur_cam1_20250923_122607_0002,pen1_tur_cam1_20250923_122607.jpg,1280,720,"[961.0,462.5,167.0,162.0]",0,0.9395
test_pen1_tur_cam1_20250923_122607_0008,pen1_tur_cam1_20250923_122607.jpg,1280,720,"[601.8,158.8,259.6,232.8]",0,0.9355
test_pen1_tur_cam1_20250923_122907_0003,pen1_tur_cam1_20250923_122907.jpg,1280,720,"[560.5,158.0,299.0,231.0]",0,0.9375
test_pen1_tur_cam1_20250923_122907_0004,pen1_tur_cam1_20250923_122907.jpg,1280,720,"[962.0,462.5,166.0,163.0]",0,0.9395
test_pen1_tur_cam1_20250923_122907_0006,pen1_tur_cam1_20250923_122907.jpg,1280,720,"[336.0,0.5,334.0,128.0]",2,0.974
test_pen1_tur_cam1_20250923_123107_0002,pen1_tur_cam1_20250923_123107.jpg,1280,720,"[824.5,226.0,238.0,124.0]",3,0.8203
test_pen1_tur_cam1_20250923_123107_0003,pen1_tur_cam1_20250923_123107.jpg,1280,720,"[545.0,140.5,326.0,253.0]",0,0.933
test_pen1_tur_cam1_20250923_123107_0005,pen1_tur_cam1_20250923_123107.jpg,1280,720,"[960.0,463.0,167.0,162.0]",0,0.9395
test_pen1_tur_cam1_20250923_123610_0008,pen1_tur_cam1_20250923_123610.jpg,1280,720,"[1099.5,323.0,79.0,170.0]",2,0.953
test_pen1_tur_cam1_20250923_123910_0004,pen1_tur_cam1_20250923_123910.jpg,1280,720,"[1078.0,435.5,92.0,162.0]",2,0.907
test_pen1_tur_cam1_20250923_123910_0007,pen1_tur_cam1_20250923_123910.jpg,1280,720,"[945.5,254.0,124.0,289.0]",2,0.974
test_pen1_tur_cam1_20250923_124913_0005,pen1_tur_cam1_20250923_124913.jpg,1280,720,"[710.5,503.5,292.0,159.0]",1,0.934
test_pen1_tur_cam1_20250923_125113_0003,pen1_tur_cam1_20250923_125113.jpg,1280,720,"[720.0,486.5,278.0,176.0]",1,0.933
test_pen1_tur_cam1_20250923_130217_0006,pen1_tur_cam1_20250923_130217.jpg,1280,720,"[592.0,0.5,293.0,236.0]",3,0.8193
test_pen1_tur_cam1_20250923_130719_0008,pen1_tur_cam1_20250923_130719.jpg,1280,720,"[861.8,542.5,153.0,105.0]",4,0.846
test_pen1_tur_cam1_20250923_130919_0004,pen1_tur_cam1_20250923_130919.jpg,1280,720,"[850.5,155.0,185.0,247.0]",3,0.8184
test_pen1_tur_cam1_20250923_130919_0005,pen1_tur_cam1_20250923_130919.jpg,1280,720,"[946.5,166.5,147.0,232.0]",3,0.8247
test_pen1_tur_cam1_20250923_130919_0007,pen1_tur_cam1_20250923_130919.jpg,1280,720,"[1043.0,217.8,101.2,202.2]",3,0.8184
test_pen1_tur_cam1_20250923_131119_0002,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[564.0,526.5,357.0,147.0]",4,0.8457
test_pen1_tur_cam1_20250923_131119_0003,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[939.5,180.5,159.0,204.0]",3,0.8193
test_pen1_tur_cam1_20250923_131119_0005,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[903.5,530.0,183.0,115.0]",4,0.8438
test_pen1_tur_cam1_20250923_131119_0006,pen1_tur_cam1_20250923_131119.jpg,1280,720,"[1006.0,154.0,130.0,226.0]",3,0.8213
test_pen1_tur_cam1_20250923_131219_0000,pen1_tur_cam1_20250923_131219.jpg,1280,720,"[551.0,527.5,364.0,145.0]",4,0.8574
test_pen1_tur_cam1_20250923_131219_0006,pen1_tur_cam1_20250923_131219.jpg,1280,720,"[889.5,144.5,193.0,212.0]",3,0.8203
test_pen1_tur_cam1_20250923_131219_0008,pen1_tur_cam1_20250923_131219.jpg,1280,720,"[996.5,186.5,140.0,196.0]",3,0.8184
test_pen1_tur_cam1_20250923_131419_0002,pen1_tur_cam1_20250923_131419.jpg,1280,720,"[543.0,526.5,383.0,147.0]",4,0.8535
test_pen1_tur_cam1_20250923_131419_0004,pen1_tur_cam1_20250923_131419.jpg,1280,720,"[848.0,147.5,210.0,254.0]",3,0.8184
test_pen1_tur_cam1_20250923_131419_0007,pen1_tur_cam1_20250923_131419.jpg,1280,720,"[958.5,173.5,135.0,214.0]",3,0.821
test_pen1_tur_cam1_20250923_131619_0004,pen1_tur_cam1_20250923_131619.jpg,1280,720,"[550.5,525.5,373.0,147.0]",4,0.868
test_pen1_tur_cam1_20250923_131619_0007,pen1_tur_cam1_20250923_131619.jpg,1280,720,"[947.0,181.0,145.0,204.0]",3,0.8213
test_pen1_tur_cam1_20250923_132422_0000,pen1_tur_cam1_20250923_132422.jpg,1280,720,"[392.0,370.0,417.0,292.0]",1,0.9355
test_pen1_tur_cam1_20250923_132422_0001,pen1_tur_cam1_20250923_132422.jpg,1280,720,"[612.0,477.5,321.0,208.0]",1,0.9307
test_pen1_tur_cam1_20250923_132422_0003,pen1_tur_cam1_20250923_132422.jpg,1280,720,"[1024.0,479.0,130.0,132.0]",0,0.9365
test_pen1_tur_cam1_20250923_134127_0001,pen1_tur_cam1_20250923_134127.jpg,1280,720,"[534.0,48.0,316.0,204.0]",1,0.9355
test_pen1_tur_cam1_20250923_134127_0003,pen1_tur_cam1_20250923_134127.jpg,1280,720,"[841.0,158.8,211.0,210.0]",3,0.8193
test_pen1_tur_cam1_20250923_134127_0005,pen1_tur_cam1_20250923_134127.jpg,1280,720,"[1053.5,478.0,100.0,132.0]",0,0.9316
test_pen1_tur_cam1_20250923_134428_0001,pen1_tur_cam1_20250923_134428.jpg,1280,720,"[532.0,44.5,317.0,196.0]",1,0.932
test_pen1_tur_cam1_20250923_134428_0004,pen1_tur_cam1_20250923_134428.jpg,1280,720,"[848.5,148.0,218.0,182.0]",3,0.8193
test_pen1_tur_cam1_20250923_134729_0005,pen1_tur_cam1_20250923_134729.jpg,1280,720,"[1023.5,479.0,127.0,133.0]",0,0.935
test_pen1_tur_cam1_20250923_140434_0004,pen1_tur_cam1_20250923_140434.jpg,1280,720,"[962.5,274.5,172.0,131.0]",3,0.8237
test_pen1_tur_cam1_20250923_140434_0008,pen1_tur_cam1_20250923_140434.jpg,1280,720,"[1028.0,473.5,125.0,137.0]",0,0.935
test_pen1_tur_cam1_20250923_141135_0002,pen1_tur_cam1_20250923_141135.jpg,1280,720,"[799.5,507.0,257.0,133.0]",4,0.8394
test_pen1_tur_cam1_20250923_141937_0005,pen1_tur_cam1_20250923_141937.jpg,1280,720,"[506.0,10.5,320.0,170.0]",4,0.8525
test_pen1_tur_cam1_20250923_142239_0002,pen1_tur_cam1_20250923_142239.jpg,1280,720,"[498.0,22.0,327.0,189.0]",4,0.85
test_pen1_tur_cam1_20250923_142439_0002,pen1_tur_cam1_20250923_142439.jpg,1280,720,"[497.0,22.0,343.0,188.0]",4,0.8516
test_pen1_tur_cam1_20250923_142439_0008,pen1_tur_cam1_20250923_142439.jpg,1280,720,"[1051.5,485.5,105.0,120.0]",0,0.9307
test_pen1_tur_cam1_20250923_143442_0006,pen1_tur_cam1_20250923_143442.jpg,1280,720,"[1029.0,483.8,129.6,126.7]",0,0.933
test_pen1_tur_cam1_20250923_143642_0003,pen1_tur_cam1_20250923_143642.jpg,1280,720,"[870.0,150.0,203.0,204.0]",3,0.8203
test_pen1_tur_cam1_20250923_143743_0001,pen1_tur_cam1_20250923_143743.jpg,1280,720,"[650.5,230.5,199.0,355.0]",1,0.9307
test_pen1_tur_cam1_20250923_145748_0000,pen1_tur_cam1_20250923_145748.jpg,1280,720,"[550.5,265.0,270.0,346.0]",1,0.935
test_pen1_tur_cam1_20250923_145748_0002,pen1_tur_cam1_20250923_145748.jpg,1280,720,"[359.0,439.5,426.0,238.0]",1,0.9355
test_pen1_tur_cam1_20250923_145948_0000,pen1_tur_cam1_20250923_145948.jpg,1280,720,"[558.0,267.0,267.0,332.0]",1,0.9375
test_pen1_tur_cam1_20250923_145948_0002,pen1_tur_cam1_20250923_145948.jpg,1280,720,"[368.0,440.5,418.0,237.0]",1,0.934
test_pen1_tur_cam1_20250923_150148_0000,pen1_tur_cam1_20250923_150148.jpg,1280,720,"[365.5,441.0,420.0,239.0]",1,0.9365
test_pen1_tur_cam1_20250923_150148_0002,pen1_tur_cam1_20250923_150148.jpg,1280,720,"[548.5,260.0,269.0,394.0]",1,0.9307
test_pen1_tur_cam1_20250923_150250_0001,pen1_tur_cam1_20250923_150250.jpg,1280,720,"[555.0,260.0,262.0,391.0]",1,0.9355
test_pen1_tur_cam1_20250923_150250_0005,pen1_tur_cam1_20250923_150250.jpg,1280,720,"[364.0,471.0,421.0,207.0]",1,0.9355
test_pen1_tur_cam1_20250923_150650_0000,pen1_tur_cam1_20250923_150650.jpg,1280,720,"[551.0,274.5,259.0,314.0]",1,0.9395
test_pen1_tur_cam1_20250923_150650_0004,pen1_tur_cam1_20250923_150650.jpg,1280,720,"[357.5,436.0,427.0,243.0]",1,0.935
test_pen1_tur_cam1_20250923_172727_0003,pen1_tur_cam1_20250923_172727.jpg,1280,720,"[343.5,1.0,328.0,142.0]",0,0.935
test_pen1_tur_cam1_20250923_173730_0001,pen1_tur_cam1_20250923_173730.jpg,1280,720,"[290.0,183.5,200.0,394.0]",2,0.951
test_pen1_tur_cam1_20250924_060002_0000,pen1_tur_cam1_20250924_060002.jpg,1280,720,"[453.5,43.5,360.0,256.0]",1,0.9365
test_pen1_tur_cam1_20250924_060402_0000,pen1_tur_cam1_20250924_060402.jpg,1280,720,"[455.0,40.8,352.0,185.0]",1,0.9355
test_pen1_tur_cam1_20250924_061707_0002,pen1_tur_cam1_20250924_061707.jpg,1280,720,"[634.5,373.0,348.0,235.0]",2,0.9395
test_pen1_tur_cam1_20250924_061707_0003,pen1_tur_cam1_20250924_061707.jpg,1280,720,"[470.0,11.0,317.0,267.0]",1,0.9307
test_pen1_tur_cam1_20250924_061907_0000,pen1_tur_cam1_20250924_061907.jpg,1280,720,"[470.5,9.5,312.0,276.0]",1,0.933
test_pen1_tur_cam1_20250924_061907_0006,pen1_tur_cam1_20250924_061907.jpg,1280,720,"[717.5,298.5,234.0,212.0]",0,0.9355
test_pen1_tur_cam1_20250924_062208_0001,pen1_tur_cam1_20250924_062208.jpg,1280,720,"[684.5,320.5,328.0,214.0]",2,0.9556
test_pen1_tur_cam1_20250924_062208_0008,pen1_tur_cam1_20250924_062208.jpg,1280,720,"[1002.5,177.8,99.3,99.0]",4,0.8413
test_pen1_tur_cam1_20250924_062408_0008,pen1_tur_cam1_20250924_062408.jpg,1280,720,"[977.0,182.5,124.0,108.0]",4,0.857
test_pen1_tur_cam1_20250924_071922_0003,pen1_tur_cam1_20250924_071922.jpg,1280,720,"[329.5,0.5,329.0,222.0]",3,0.8223
test_pen1_tur_cam1_20250924_071922_0004,pen1_tur_cam1_20250924_071922.jpg,1280,720,"[892.5,158.5,212.0,226.0]",3,0.8184
test_pen1_tur_cam1_20250924_072524_0001,pen1_tur_cam1_20250924_072524.jpg,1280,720,"[596.0,6.5,184.0,370.0]",3,0.8213
test_pen1_tur_cam1_20250924_072524_0004,pen1_tur_cam1_20250924_072524.jpg,1280,720,"[842.0,521.0,246.0,124.0]",4,0.8574
test_pen1_tur_cam1_20250924_072524_0006,pen1_tur_cam1_20250924_072524.jpg,1280,720,"[907.8,215.7,154.0,226.0]",3,0.8184
test_pen1_tur_cam1_20250924_072724_0003,pen1_tur_cam1_20250924_072724.jpg,1280,720,"[822.5,148.5,167.0,251.0]",3,0.8184
test_pen1_tur_cam1_20250924_072724_0005,pen1_tur_cam1_20250924_072724.jpg,1280,720,"[876.5,523.5,215.0,121.0]",4,0.8423
test_pen1_tur_cam1_20250924_072724_0008,pen1_tur_cam1_20250924_072724.jpg,1280,720,"[996.5,171.5,110.0,103.0]",4,0.848
test_pen1_tur_cam1_20250924_072924_0001,pen1_tur_cam1_20250924_072924.jpg,1280,720,"[764.0,251.0,290.0,173.0]",3,0.8193
test_pen1_tur_cam1_20250924_072924_0005,pen1_tur_cam1_20250924_072924.jpg,1280,720,"[841.5,148.0,247.0,191.0]",3,0.8223
test_pen1_tur_cam1_20250924_073227_0001,pen1_tur_cam1_20250924_073227.jpg,1280,720,"[472.0,483.0,346.0,229.0]",2,0.9834
test_pen1_tur_cam1_20250924_073427_0004,pen1_tur_cam1_20250924_073427.jpg,1280,720,"[649.0,15.5,268.0,249.0]",3,0.8184
test_pen1_tur_cam1_20250924_074429_0000,pen1_tur_cam1_20250924_074429.jpg,1280,720,"[430.5,1.0,366.0,220.0]",1,0.9307
test_pen1_tur_cam1_20250924_075032_0001,pen1_tur_cam1_20250924_075032.jpg,1280,720,"[431.0,0.5,340.0,221.0]",1,0.9297
test_pen1_tur_cam1_20250924_075232_0002,pen1_tur_cam1_20250924_075232.jpg,1280,720,"[435.0,2.0,336.0,217.0]",1,0.933
test_pen1_tur_cam1_20250924_075232_0004,pen1_tur_cam1_20250924_075232.jpg,1280,720,"[844.0,147.5,227.0,219.0]",3,0.8184
test_pen1_tur_cam1_20250924_075432_0001,pen1_tur_cam1_20250924_075432.jpg,1280,720,"[437.0,3.0,330.0,213.0]",1,0.935
test_pen1_tur_cam1_20250924_075432_0003,pen1_tur_cam1_20250924_075432.jpg,1280,720,"[736.0,530.0,283.0,122.0]",4,0.8506
test_pen1_tur_cam1_20250924_080234_0001,pen1_tur_cam1_20250924_080234.jpg,1280,720,"[756.0,483.5,264.0,167.0]",0,0.9375
test_pen1_tur_cam1_20250924_080434_0000,pen1_tur_cam1_20250924_080434.jpg,1280,720,"[753.5,479.5,266.0,178.0]",0,0.9375
test_pen1_tur_cam1_20250924_080434_0003,pen1_tur_cam1_20250924_080434.jpg,1280,720,"[427.5,0.5,366.0,219.0]",1,0.932
test_pen1_tur_cam1_20250924_080535_0003,pen1_tur_cam1_20250924_080535.jpg,1280,720,"[430.5,1.0,357.0,213.0]",1,0.9316
test_pen1_tur_cam1_20250924_080535_0004,pen1_tur_cam1_20250924_080535.jpg,1280,720,"[748.5,487.0,271.0,173.0]",0,0.9385
test_pen1_tur_cam1_20250924_081236_0002,pen1_tur_cam1_20250924_081236.jpg,1280,720,"[765.5,485.5,250.0,174.0]",0,0.9375
test_pen1_tur_cam1_20250924_081236_0004,pen1_tur_cam1_20250924_081236.jpg,1280,720,"[425.0,0.5,335.0,199.0]",1,0.9307
test_pen1_tur_cam1_20250924_081236_0006,pen1_tur_cam1_20250924_081236.jpg,1280,720,"[356.0,436.0,433.0,243.0]",1,0.932
test_pen1_tur_cam1_20250924_085248_0003,pen1_tur_cam1_20250924_085248.jpg,1280,720,"[432.5,2.5,323.0,228.0]",1,0.934
test_pen1_tur_cam1_20250924_085248_0004,pen1_tur_cam1_20250924_085248.jpg,1280,720,"[755.5,488.5,272.0,172.0]",0,0.9375
test_pen1_tur_cam1_20250924_085248_0008,pen1_tur_cam1_20250924_085248.jpg,1280,720,"[996.5,172.0,114.0,160.0]",1,0.9307
test_pen1_tur_cam1_20250924_090751_0002,pen1_tur_cam1_20250924_090751.jpg,1280,720,"[430.5,0.5,325.0,235.0]",1,0.9355
test_pen1_tur_cam1_20250924_090751_0003,pen1_tur_cam1_20250924_090751.jpg,1280,720,"[905.0,194.5,195.0,231.0]",3,0.8184
test_pen1_tur_cam1_20250924_090751_0005,pen1_tur_cam1_20250924_090751.jpg,1280,720,"[758.5,479.5,270.0,185.0]",0,0.934
test_pen1_tur_cam1_20250924_090751_0006,pen1_tur_cam1_20250924_090751.jpg,1280,720,"[664.0,294.0,207.0,315.0]",2,0.992
test_pen1_tur_cam1_20250924_095606_0001,pen1_tur_cam1_20250924_095606.jpg,1280,720,"[247.5,221.0,370.0,244.0]",2,0.994
test_pen1_tur_cam1_20250924_095606_0002,pen1_tur_cam1_20250924_095606.jpg,1280,720,"[743.5,462.1,280.0,196.0]",0,0.9365
test_pen1_tur_cam1_20250924_095606_0008,pen1_tur_cam1_20250924_095606.jpg,1280,720,"[274.0,1.0,257.0,306.0]",4,0.862
test_pen1_tur_cam1_20250924_095806_0000,pen1_tur_cam1_20250924_095806.jpg,1280,720,"[743.0,459.0,279.0,204.0]",0,0.9375
test_pen1_tur_cam1_20250924_100006_0000,pen1_tur_cam1_20250924_100006.jpg,1280,720,"[745.5,459.5,276.0,202.0]",0,0.9375
test_pen1_tur_cam1_20250924_100006_0007,pen1_tur_cam1_20250924_100006.jpg,1280,720,"[1082.0,243.5,76.0,201.0]",4,0.8438
test_pen1_tur_cam1_20250924_101109_0000,pen1_tur_cam1_20250924_101109.jpg,1280,720,"[287.0,432.5,434.0,246.0]",0,0.9375
test_pen1_tur_cam1_20250924_101109_0001,pen1_tur_cam1_20250924_101109.jpg,1280,720,"[675.5,73.0,215.0,284.0]",3,0.8213
test_pen1_tur_cam1_20250924_101109_0003,pen1_tur_cam1_20250924_101109.jpg,1280,720,"[803.0,145.2,154.0,243.0]",3,0.8184
test_pen1_tur_cam1_20250924_101109_0008,pen1_tur_cam1_20250924_101109.jpg,1280,720,"[952.0,164.0,135.0,234.0]",3,0.8184
test_pen1_tur_cam1_20250924_103616_0004,pen1_tur_cam1_20250924_103616.jpg,1280,720,"[972.0,204.0,164.0,253.0]",3,0.8184
test_pen1_tur_cam1_20250924_103616_0005,pen1_tur_cam1_20250924_103616.jpg,1280,720,"[479.5,7.5,331.0,222.0]",1,0.9297
test_pen1_tur_cam1_20250924_103816_0005,pen1_tur_cam1_20250924_103816.jpg,1280,720,"[758.5,151.0,200.0,219.0]",3,0.818
test_pen1_tur_cam1_20250924_103816_0008,pen1_tur_cam1_20250924_103816.jpg,1280,720,"[598.0,53.5,232.0,138.0]",2,0.9756
test_pen1_tur_cam1_20250924_104016_0003,pen1_tur_cam1_20250924_104016.jpg,1280,720,"[857.5,142.0,211.0,268.0]",3,0.8184
test_pen1_tur_cam1_20250924_104016_0007,pen1_tur_cam1_20250924_104016.jpg,1280,720,"[948.0,172.5,150.0,162.0]",3,0.8184
test_pen1_tur_cam1_20250924_104317_0005,pen1_tur_cam1_20250924_104317.jpg,1280,720,"[844.5,145.5,246.0,187.0]",3,0.8184
test_pen1_tur_cam1_20250924_104620_0005,pen1_tur_cam1_20250924_104620.jpg,1280,720,"[875.0,236.5,194.0,232.0]",3,0.8203
test_pen1_tur_cam1_20250924_105020_0000,pen1_tur_cam1_20250924_105020.jpg,1280,720,"[244.0,227.5,180.0,429.0]",4,0.8438
test_pen1_tur_cam1_20250924_105020_0001,pen1_tur_cam1_20250924_105020.jpg,1280,720,"[381.0,471.8,410.0,207.0]",1,0.9307
test_pen1_tur_cam1_20250924_105020_0005,pen1_tur_cam1_20250924_105020.jpg,1280,720,"[942.5,172.5,153.0,231.0]",3,0.8276
test_pen1_tur_cam1_20250924_105320_0001,pen1_tur_cam1_20250924_105320.jpg,1280,720,"[307.5,487.5,429.0,185.0]",4,0.8535
test_pen1_tur_cam1_20250924_111527_0008,pen1_tur_cam1_20250924_111527.jpg,1280,720,"[939.5,167.0,157.0,213.0]",3,0.8203
test_pen1_tur_cam1_20250924_112031_0004,pen1_tur_cam1_20250924_112031.jpg,1280,720,"[852.5,146.0,227.0,187.0]",3,0.822
test_pen1_tur_cam1_20250924_112129_0005,pen1_tur_cam1_20250924_112129.jpg,1280,720,"[841.5,145.0,219.0,237.0]",3,0.8213
test_pen1_tur_cam1_20250924_112129_0006,pen1_tur_cam1_20250924_112129.jpg,1280,720,"[384.0,458.0,357.0,222.0]",2,0.991
test_pen1_tur_cam1_20250924_112329_0001,pen1_tur_cam1_20250924_112329.jpg,1280,720,"[424.5,166.2,393.0,204.0]",0,0.9395
test_pen1_tur_cam1_20250924_112831_0000,pen1_tur_cam1_20250924_112831.jpg,1280,720,"[419.0,197.5,393.0,200.0]",0,0.9365
test_pen1_tur_cam1_20250924_112831_0001,pen1_tur_cam1_20250924_112831.jpg,1280,720,"[668.5,336.5,166.0,330.0]",2,0.993
test_pen1_tur_cam1_20250924_113031_0001,pen1_tur_cam1_20250924_113031.jpg,1280,720,"[563.2,166.5,293.0,162.0]",2,0.991
test_pen1_tur_cam1_20250924_113837_0007,pen1_tur_cam1_20250924_113837.jpg,1280,720,"[425.5,23.5,301.0,241.0]",2,0.8887
test_pen1_tur_cam1_20250924_121856_0000,pen1_tur_cam1_20250924_121856.jpg,1280,720,"[241.0,239.5,254.0,422.0]",4,0.8496
test_pen1_tur_cam1_20250924_121856_0005,pen1_tur_cam1_20250924_121856.jpg,1280,720,"[1071.0,327.5,119.0,162.0]",2,0.873
test_pen1_tur_cam1_20250924_122056_0000,pen1_tur_cam1_20250924_122056.jpg,1280,720,"[250.0,215.0,426.0,350.0]",3,0.8184
test_pen1_tur_cam1_20250924_122357_0006,pen1_tur_cam1_20250924_122357.jpg,1280,720,"[880.0,155.5,211.0,188.0]",3,0.826
test_pen1_tur_cam1_20250924_122357_0007,pen1_tur_cam1_20250924_122357.jpg,1280,720,"[1047.5,202.5,92.0,221.0]",3,0.8184
test_pen1_tur_cam1_20250924_123059_0000,pen1_tur_cam1_20250924_123059.jpg,1280,720,"[583.5,399.0,321.0,219.0]",1,0.9316
test_pen1_tur_cam1_20250924_123200_0001,pen1_tur_cam1_20250924_123200.jpg,1280,720,"[544.5,393.5,354.0,237.0]",1,0.9395
test_pen1_tur_cam1_20250924_123200_0004,pen1_tur_cam1_20250924_123200.jpg,1280,720,"[891.5,159.0,184.0,243.0]",3,0.821
test_pen1_tur_cam1_20250924_123600_0008,pen1_tur_cam1_20250924_123600.jpg,1280,720,"[1078.0,214.5,94.0,192.0]",3,0.8184
test_pen1_tur_cam1_20250924_123702_0003,pen1_tur_cam1_20250924_123702.jpg,1280,720,"[506.0,63.5,297.0,253.0]",0,0.9316
test_pen1_tur_cam1_20250924_123901_0000,pen1_tur_cam1_20250924_123901.jpg,1280,720,"[498.0,410.7,319.0,249.0]",2,0.8784
test_pen1_tur_cam1_20250924_123901_0004,pen1_tur_cam1_20250924_123901.jpg,1280,720,"[862.5,479.0,219.0,162.0]",1,0.933
test_pen1_tur_cam1_20250924_123901_0005,pen1_tur_cam1_20250924_123901.jpg,1280,720,"[527.0,64.0,291.0,238.0]",0,0.9355
test_pen1_tur_cam1_20250924_125607_0003,pen1_tur_cam1_20250924_125607.jpg,1280,720,"[310.8,107.0,384.0,205.0]",2,0.9497
test_pen1_tur_cam1_20250924_130208_0004,pen1_tur_cam1_20250924_130208.jpg,1280,720,"[628.0,283.6,356.0,214.0]",2,0.979
test_pen1_tur_cam1_20250924_130208_0005,pen1_tur_cam1_20250924_130208.jpg,1280,720,"[390.0,459.0,372.0,203.0]",2,0.9478
test_pen1_tur_cam1_20250924_130408_0005,pen1_tur_cam1_20250924_130408.jpg,1280,720,"[934.5,170.0,165.0,230.0]",3,0.8203
test_pen1_tur_cam1_20250924_130608_0001,pen1_tur_cam1_20250924_130608.jpg,1280,720,"[808.5,152.5,178.0,264.0]",3,0.8184
test_pen1_tur_cam1_20250924_130909_0003,pen1_tur_cam1_20250924_130909.jpg,1280,720,"[562.0,541.0,356.0,134.0]",4,0.8438
test_pen1_tur_cam1_20250924_130909_0005,pen1_tur_cam1_20250924_130909.jpg,1280,720,"[688.5,25.0,244.0,288.0]",3,0.8203
test_pen1_tur_cam1_20250924_131109_0000,pen1_tur_cam1_20250924_131109.jpg,1280,720,"[643.5,172.0,289.0,328.0]",3,0.818
test_pen1_tur_cam1_20250924_131109_0003,pen1_tur_cam1_20250924_131109.jpg,1280,720,"[540.0,539.0,379.0,135.0]",4,0.863
test_pen1_tur_cam1_20250924_131109_0004,pen1_tur_cam1_20250924_131109.jpg,1280,720,"[849.0,157.0,200.0,235.0]",3,0.822
test_pen1_tur_cam1_20250924_131210_0007,pen1_tur_cam1_20250924_131210.jpg,1280,720,"[849.0,147.5,238.0,212.0]",3,0.8213
